meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
1101,1,MTR000001,2024-01-01 11:00:00,1018.6,2024,1,1,11
1102,2,MTR000002,2024-01-01 11:00:00,1014.16,2024,1,1,11
1103,3,MTR000003,2024-01-01 11:00:00,1021.4,2024,1,1,11
1104,4,MTR000004,2024-01-01 11:00:00,1017.43,2024,1,1,11
1105,5,MTR000005,2024-01-01 11:00:00,1017.91,2024,1,1,11
1106,6,MTR000006,2024-01-01 11:00:00,1015.22,2024,1,1,11
1107,7,MTR000007,2024-01-01 11:00:00,1021.41,2024,1,1,11
1108,8,MTR000008,2024-01-01 11:00:00,1014.83,2024,1,1,11
1109,9,MTR000009,2024-01-01 11:00:00,1014.72,2024,1,1,11
1110,10,MTR000010,2024-01-01 11:00:00,1019.9,2024,1,1,11
1111,11,MTR000011,2024-01-01 11:00:00,1019.71,2024,1,1,11
1112,12,MTR000012,2024-01-01 11:00:00,1019.3,2024,1,1,11
1113,13,MTR000013,2024-01-01 11:00:00,1017.57,2024,1,1,11
1114,14,MTR000014,2024-01-01 11:00:00,1020.8,2024,1,1,11
1115,15,MTR000015,2024-01-01 11:00:00,1017.81,2024,1,1,11
1116,16,MTR000016,2024-01-01 11:00:00,1016.83,2024,1,1,11
1117,17,MTR000017,2024-01-01 11:00:00,1017.04,2024,1,1,11
1118,18,MTR000018,2024-01-01 11:00:00,1022.13,2024,1,1,11
1119,19,MTR000019,2024-01-01 11:00:00,1019.24,2024,1,1,11
1120,20,MTR000020,2024-01-01 11:00:00,1017.8,2024,1,1,11
1121,21,MTR000021,2024-01-01 11:00:00,1019.31,2024,1,1,11
1122,22,MTR000022,2024-01-01 11:00:00,1017.7,2024,1,1,11
1123,23,MTR000023,2024-01-01 11:00:00,1018.26,2024,1,1,11
1124,24,MTR000024,2024-01-01 11:00:00,1015.75,2024,1,1,11
1125,25,MTR000025,2024-01-01 11:00:00,1016.28,2024,1,1,11
1126,26,MTR000026,2024-01-01 11:00:00,1020.08,2024,1,1,11
1127,27,MTR000027,2024-01-01 11:00:00,1018.59,2024,1,1,11
1128,28,MTR000028,2024-01-01 11:00:00,1019.87,2024,1,1,11
1129,29,MTR000029,2024-01-01 11:00:00,1023.81,2024,1,1,11
1130,30,MTR000030,2024-01-01 11:00:00,1019.54,2024,1,1,11
1131,31,MTR000031,2024-01-01 11:00:00,1017.99,2024,1,1,11
1132,32,MTR000032,2024-01-01 11:00:00,1015.13,2024,1,1,11
1133,33,MTR000033,2024-01-01 11:00:00,1016.88,2024,1,1,11
1134,34,MTR000034,2024-01-01 11:00:00,1014.49,2024,1,1,11
1135,35,MTR000035,2024-01-01 11:00:00,1019.23,2024,1,1,11
1136,36,MTR000036,2024-01-01 11:00:00,1016.3,2024,1,1,11
1137,37,MTR000037,2024-01-01 11:00:00,1016.39,2024,1,1,11
1138,38,MTR000038,2024-01-01 11:00:00,1017.67,2024,1,1,11
1139,39,MTR000039,2024-01-01 11:00:00,1017.02,2024,1,1,11
1140,40,MTR000040,2024-01-01 11:00:00,1013.62,2024,1,1,11
1141,41,MTR000041,2024-01-01 11:00:00,1017.9,2024,1,1,11
1142,42,MTR000042,2024-01-01 11:00:00,1016.08,2024,1,1,11
1143,43,MTR000043,2024-01-01 11:00:00,1017.75,2024,1,1,11
1144,44,MTR000044,2024-01-01 11:00:00,1022.53,2024,1,1,11
1145,45,MTR000045,2024-01-01 11:00:00,1017.43,2024,1,1,11
1146,46,MTR000046,2024-01-01 11:00:00,1021.58,2024,1,1,11
1147,47,MTR000047,2024-01-01 11:00:00,1016.67,2024,1,1,11
1148,48,MTR000048,2024-01-01 11:00:00,1015.38,2024,1,1,11
1149,49,MTR000049,2024-01-01 11:00:00,1019.16,2024,1,1,11
1150,50,MTR000050,2024-01-01 11:00:00,1021.29,2024,1,1,11
1151,51,MTR000051,2024-01-01 11:00:00,1017.0,2024,1,1,11
1152,52,MTR000052,2024-01-01 11:00:00,1015.51,2024,1,1,11
1153,53,MTR000053,2024-01-01 11:00:00,1015.61,2024,1,1,11
1154,54,MTR000054,2024-01-01 11:00:00,1019.27,2024,1,1,11
1155,55,MTR000055,2024-01-01 11:00:00,1016.99,2024,1,1,11
1156,56,MTR000056,2024-01-01 11:00:00,1018.22,2024,1,1,11
1157,57,MTR000057,2024-01-01 11:00:00,1019.31,2024,1,1,11
1158,58,MTR000058,2024-01-01 11:00:00,1019.81,2024,1,1,11
1159,59,MTR000059,2024-01-01 11:00:00,1016.7,2024,1,1,11
1160,60,MTR000060,2024-01-01 11:00:00,1013.72,2024,1,1,11
1161,61,MTR000061,2024-01-01 11:00:00,1021.24,2024,1,1,11
1162,62,MTR000062,2024-01-01 11:00:00,1016.71,2024,1,1,11
1163,63,MTR000063,2024-01-01 11:00:00,1020.71,2024,1,1,11
1164,64,MTR000064,2024-01-01 11:00:00,1022.13,2024,1,1,11
1165,65,MTR000065,2024-01-01 11:00:00,1014.49,2024,1,1,11
1166,66,MTR000066,2024-01-01 11:00:00,1021.31,2024,1,1,11
1167,67,MTR000067,2024-01-01 11:00:00,1018.88,2024,1,1,11
1168,68,MTR000068,2024-01-01 11:00:00,1016.1,2024,1,1,11
1169,69,MTR000069,2024-01-01 11:00:00,1015.57,2024,1,1,11
1170,70,MTR000070,2024-01-01 11:00:00,1012.22,2024,1,1,11
1171,71,MTR000071,2024-01-01 11:00:00,1025.17,2024,1,1,11
1172,72,MTR000072,2024-01-01 11:00:00,1020.05,2024,1,1,11
1173,73,MTR000073,2024-01-01 11:00:00,1018.03,2024,1,1,11
1174,74,MTR000074,2024-01-01 11:00:00,1020.51,2024,1,1,11
1175,75,MTR000075,2024-01-01 11:00:00,1013.08,2024,1,1,11
1176,76,MTR000076,2024-01-01 11:00:00,1019.52,2024,1,1,11
1177,77,MTR000077,2024-01-01 11:00:00,1018.28,2024,1,1,11
1178,78,MTR000078,2024-01-01 11:00:00,1016.11,2024,1,1,11
1179,79,MTR000079,2024-01-01 11:00:00,1023.42,2024,1,1,11
1180,80,MTR000080,2024-01-01 11:00:00,1019.98,2024,1,1,11
1181,81,MTR000081,2024-01-01 11:00:00,1014.92,2024,1,1,11
1182,82,MTR000082,2024-01-01 11:00:00,1014.2,2024,1,1,11
1183,83,MTR000083,2024-01-01 11:00:00,1021.55,2024,1,1,11
1184,84,MTR000084,2024-01-01 11:00:00,1016.06,2024,1,1,11
1185,85,MTR000085,2024-01-01 11:00:00,1020.18,2024,1,1,11
1186,86,MTR000086,2024-01-01 11:00:00,1018.11,2024,1,1,11
1187,87,MTR000087,2024-01-01 11:00:00,1020.05,2024,1,1,11
1188,88,MTR000088,2024-01-01 11:00:00,1017.55,2024,1,1,11
1189,89,MTR000089,2024-01-01 11:00:00,1012.04,2024,1,1,11
1190,90,MTR000090,2024-01-01 11:00:00,1019.91,2024,1,1,11
1191,91,MTR000091,2024-01-01 11:00:00,1019.41,2024,1,1,11
1192,92,MTR000092,2024-01-01 11:00:00,1018.15,2024,1,1,11
1193,93,MTR000093,2024-01-01 11:00:00,1020.85,2024,1,1,11
1194,94,MTR000094,2024-01-01 11:00:00,1020.42,2024,1,1,11
1195,95,MTR000095,2024-01-01 11:00:00,1017.29,2024,1,1,11
1196,96,MTR000096,2024-01-01 11:00:00,1019.64,2024,1,1,11
1197,97,MTR000097,2024-01-01 11:00:00,1019.0,2024,1,1,11
1198,98,MTR000098,2024-01-01 11:00:00,1019.56,2024,1,1,11
1199,99,MTR000099,2024-01-01 11:00:00,1023.08,2024,1,1,11
1200,100,MTR000100,2024-01-01 11:00:00,1022.03,2024,1,1,11
