meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
1401,1,MTR000001,2024-01-01 14:00:00,1023.84,2024,1,1,14
1402,2,MTR000002,2024-01-01 14:00:00,1018.02,2024,1,1,14
1403,3,MTR000003,2024-01-01 14:00:00,1025.38,2024,1,1,14
1404,4,MTR000004,2024-01-01 14:00:00,1021.29,2024,1,1,14
1405,5,MTR000005,2024-01-01 14:00:00,1021.18,2024,1,1,14
1406,6,MTR000006,2024-01-01 14:00:00,1021.13,2024,1,1,14
1407,7,MTR000007,2024-01-01 14:00:00,1025.6,2024,1,1,14
1408,8,MTR000008,2024-01-01 14:00:00,1020.96,2024,1,1,14
1409,9,MTR000009,2024-01-01 14:00:00,1018.78,2024,1,1,14
1410,10,MTR000010,2024-01-01 14:00:00,1024.21,2024,1,1,14
1411,11,MTR000011,2024-01-01 14:00:00,1023.31,2024,1,1,14
1412,12,MTR000012,2024-01-01 14:00:00,1026.83,2024,1,1,14
1413,13,MTR000013,2024-01-01 14:00:00,1023.41,2024,1,1,14
1414,14,MTR000014,2024-01-01 14:00:00,1026.34,2024,1,1,14
1415,15,MTR000015,2024-01-01 14:00:00,1022.87,2024,1,1,14
1416,16,MTR000016,2024-01-01 14:00:00,1019.01,2024,1,1,14
1417,17,MTR000017,2024-01-01 14:00:00,1022.43,2024,1,1,14
1418,18,MTR000018,2024-01-01 14:00:00,1027.8,2024,1,1,14
1419,19,MTR000019,2024-01-01 14:00:00,1024.14,2024,1,1,14
1420,20,MTR000020,2024-01-01 14:00:00,1021.72,2024,1,1,14
1421,21,MTR000021,2024-01-01 14:00:00,1022.87,2024,1,1,14
1422,22,MTR000022,2024-01-01 14:00:00,1022.84,2024,1,1,14
1423,23,MTR000023,2024-01-01 14:00:00,1025.11,2024,1,1,14
1424,24,MTR000024,2024-01-01 14:00:00,1019.19,2024,1,1,14
1425,25,MTR000025,2024-01-01 14:00:00,1022.33,2024,1,1,14
1426,26,MTR000026,2024-01-01 14:00:00,1024.21,2024,1,1,14
1427,27,MTR000027,2024-01-01 14:00:00,1024.48,2024,1,1,14
1428,28,MTR000028,2024-01-01 14:00:00,1026.45,2024,1,1,14
1429,29,MTR000029,2024-01-01 14:00:00,1028.52,2024,1,1,14
1430,30,MTR000030,2024-01-01 14:00:00,1026.44,2024,1,1,14
1431,31,MTR000031,2024-01-01 14:00:00,1022.2,2024,1,1,14
1432,32,MTR000032,2024-01-01 14:00:00,1020.32,2024,1,1,14
1433,33,MTR000033,2024-01-01 14:00:00,1022.1,2024,1,1,14
1434,34,MTR000034,2024-01-01 14:00:00,1019.4,2024,1,1,14
1435,35,MTR000035,2024-01-01 14:00:00,1023.19,2024,1,1,14
1436,36,MTR000036,2024-01-01 14:00:00,1018.37,2024,1,1,14
1437,37,MTR000037,2024-01-01 14:00:00,1021.33,2024,1,1,14
1438,38,MTR000038,2024-01-01 14:00:00,1022.15,2024,1,1,14
1439,39,MTR000039,2024-01-01 14:00:00,1022.87,2024,1,1,14
1440,40,MTR000040,2024-01-01 14:00:00,1018.61,2024,1,1,14
1441,41,MTR000041,2024-01-01 14:00:00,1021.37,2024,1,1,14
1442,42,MTR000042,2024-01-01 14:00:00,1020.69,2024,1,1,14
1443,43,MTR000043,2024-01-01 14:00:00,1022.79,2024,1,1,14
1444,44,MTR000044,2024-01-01 14:00:00,1026.94,2024,1,1,14
1445,45,MTR000045,2024-01-01 14:00:00,1020.7,2024,1,1,14
1446,46,MTR000046,2024-01-01 14:00:00,1024.01,2024,1,1,14
1447,47,MTR000047,2024-01-01 14:00:00,1021.43,2024,1,1,14
1448,48,MTR000048,2024-01-01 14:00:00,1020.3,2024,1,1,14
1449,49,MTR000049,2024-01-01 14:00:00,1025.95,2024,1,1,14
1450,50,MTR000050,2024-01-01 14:00:00,1026.99,2024,1,1,14
1451,51,MTR000051,2024-01-01 14:00:00,1023.54,2024,1,1,14
1452,52,MTR000052,2024-01-01 14:00:00,1020.99,2024,1,1,14
1453,53,MTR000053,2024-01-01 14:00:00,1023.13,2024,1,1,14
1454,54,MTR000054,2024-01-01 14:00:00,1022.49,2024,1,1,14
1455,55,MTR000055,2024-01-01 14:00:00,1023.2,2024,1,1,14
1456,56,MTR000056,2024-01-01 14:00:00,1023.36,2024,1,1,14
1457,57,MTR000057,2024-01-01 14:00:00,1022.87,2024,1,1,14
1458,58,MTR000058,2024-01-01 14:00:00,1026.15,2024,1,1,14
1459,59,MTR000059,2024-01-01 14:00:00,1023.29,2024,1,1,14
1460,60,MTR000060,2024-01-01 14:00:00,1018.91,2024,1,1,14
1461,61,MTR000061,2024-01-01 14:00:00,1023.2,2024,1,1,14
1462,62,MTR000062,2024-01-01 14:00:00,1022.13,2024,1,1,14
1463,63,MTR000063,2024-01-01 14:00:00,1027.51,2024,1,1,14
1464,64,MTR000064,2024-01-01 14:00:00,1026.03,2024,1,1,14
1465,65,MTR000065,2024-01-01 14:00:00,1019.58,2024,1,1,14
1466,66,MTR000066,2024-01-01 14:00:00,1025.04,2024,1,1,14
1467,67,MTR000067,2024-01-01 14:00:00,1023.94,2024,1,1,14
1468,68,MTR000068,2024-01-01 14:00:00,1019.32,2024,1,1,14
1469,69,MTR000069,2024-01-01 14:00:00,1021.55,2024,1,1,14
1470,70,MTR000070,2024-01-01 14:00:00,1020.52,2024,1,1,14
1471,71,MTR000071,2024-01-01 14:00:00,1028.25,2024,1,1,14
1472,72,MTR000072,2024-01-01 14:00:00,1023.88,2024,1,1,14
1473,73,MTR000073,2024-01-01 14:00:00,1024.78,2024,1,1,14
1474,74,MTR000074,2024-01-01 14:00:00,1023.19,2024,1,1,14
1475,75,MTR000075,2024-01-01 14:00:00,1016.06,2024,1,1,14
1476,76,MTR000076,2024-01-01 14:00:00,1024.47,2024,1,1,14
1477,77,MTR000077,2024-01-01 14:00:00,1023.11,2024,1,1,14
1478,78,MTR000078,2024-01-01 14:00:00,1021.21,2024,1,1,14
1479,79,MTR000079,2024-01-01 14:00:00,1025.34,2024,1,1,14
1480,80,MTR000080,2024-01-01 14:00:00,1025.92,2024,1,1,14
1481,81,MTR000081,2024-01-01 14:00:00,1020.78,2024,1,1,14
1482,82,MTR000082,2024-01-01 14:00:00,1017.23,2024,1,1,14
1483,83,MTR000083,2024-01-01 14:00:00,1025.16,2024,1,1,14
1484,84,MTR000084,2024-01-01 14:00:00,1019.6,2024,1,1,14
1485,85,MTR000085,2024-01-01 14:00:00,1021.77,2024,1,1,14
1486,86,MTR000086,2024-01-01 14:00:00,1020.88,2024,1,1,14
1487,87,MTR000087,2024-01-01 14:00:00,1026.29,2024,1,1,14
1488,88,MTR000088,2024-01-01 14:00:00,1023.66,2024,1,1,14
1489,89,MTR000089,2024-01-01 14:00:00,1016.38,2024,1,1,14
1490,90,MTR000090,2024-01-01 14:00:00,1021.81,2024,1,1,14
1491,91,MTR000091,2024-01-01 14:00:00,1025.68,2024,1,1,14
1492,92,MTR000092,2024-01-01 14:00:00,1022.81,2024,1,1,14
1493,93,MTR000093,2024-01-01 14:00:00,1027.46,2024,1,1,14
1494,94,MTR000094,2024-01-01 14:00:00,1025.97,2024,1,1,14
1495,95,MTR000095,2024-01-01 14:00:00,1025.12,2024,1,1,14
1496,96,MTR000096,2024-01-01 14:00:00,1024.19,2024,1,1,14
1497,97,MTR000097,2024-01-01 14:00:00,1023.9,2024,1,1,14
1498,98,MTR000098,2024-01-01 14:00:00,1024.02,2024,1,1,14
1499,99,MTR000099,2024-01-01 14:00:00,1027.87,2024,1,1,14
1500,100,MTR000100,2024-01-01 14:00:00,1026.88,2024,1,1,14
