meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
601,1,MTR000001,2024-01-01 06:00:00,1015.63,2024,1,1,6
602,2,MTR000002,2024-01-01 06:00:00,1008.45,2024,1,1,6
603,3,MTR000003,2024-01-01 06:00:00,1012.51,2024,1,1,6
604,4,MTR000004,2024-01-01 06:00:00,1012.99,2024,1,1,6
605,5,MTR000005,2024-01-01 06:00:00,1010.64,2024,1,1,6
606,6,MTR000006,2024-01-01 06:00:00,1009.35,2024,1,1,6
607,7,MTR000007,2024-01-01 06:00:00,1014.31,2024,1,1,6
608,8,MTR000008,2024-01-01 06:00:00,1010.21,2024,1,1,6
609,9,MTR000009,2024-01-01 06:00:00,1008.17,2024,1,1,6
610,10,MTR000010,2024-01-01 06:00:00,1010.08,2024,1,1,6
611,11,MTR000011,2024-01-01 06:00:00,1011.32,2024,1,1,6
612,12,MTR000012,2024-01-01 06:00:00,1008.79,2024,1,1,6
613,13,MTR000013,2024-01-01 06:00:00,1010.7,2024,1,1,6
614,14,MTR000014,2024-01-01 06:00:00,1012.91,2024,1,1,6
615,15,MTR000015,2024-01-01 06:00:00,1010.6,2024,1,1,6
616,16,MTR000016,2024-01-01 06:00:00,1008.96,2024,1,1,6
617,17,MTR000017,2024-01-01 06:00:00,1012.73,2024,1,1,6
618,18,MTR000018,2024-01-01 06:00:00,1011.43,2024,1,1,6
619,19,MTR000019,2024-01-01 06:00:00,1010.4,2024,1,1,6
620,20,MTR000020,2024-01-01 06:00:00,1009.74,2024,1,1,6
621,21,MTR000021,2024-01-01 06:00:00,1012.39,2024,1,1,6
622,22,MTR000022,2024-01-01 06:00:00,1010.1,2024,1,1,6
623,23,MTR000023,2024-01-01 06:00:00,1010.79,2024,1,1,6
624,24,MTR000024,2024-01-01 06:00:00,1007.59,2024,1,1,6
625,25,MTR000025,2024-01-01 06:00:00,1007.93,2024,1,1,6
626,26,MTR000026,2024-01-01 06:00:00,1008.36,2024,1,1,6
627,27,MTR000027,2024-01-01 06:00:00,1011.68,2024,1,1,6
628,28,MTR000028,2024-01-01 06:00:00,1012.24,2024,1,1,6
629,29,MTR000029,2024-01-01 06:00:00,1013.49,2024,1,1,6
630,30,MTR000030,2024-01-01 06:00:00,1012.06,2024,1,1,6
631,31,MTR000031,2024-01-01 06:00:00,1011.45,2024,1,1,6
632,32,MTR000032,2024-01-01 06:00:00,1008.21,2024,1,1,6
633,33,MTR000033,2024-01-01 06:00:00,1009.67,2024,1,1,6
634,34,MTR000034,2024-01-01 06:00:00,1009.12,2024,1,1,6
635,35,MTR000035,2024-01-01 06:00:00,1010.47,2024,1,1,6
636,36,MTR000036,2024-01-01 06:00:00,1009.04,2024,1,1,6
637,37,MTR000037,2024-01-01 06:00:00,1007.06,2024,1,1,6
638,38,MTR000038,2024-01-01 06:00:00,1012.67,2024,1,1,6
639,39,MTR000039,2024-01-01 06:00:00,1010.67,2024,1,1,6
640,40,MTR000040,2024-01-01 06:00:00,1009.49,2024,1,1,6
641,41,MTR000041,2024-01-01 06:00:00,1008.54,2024,1,1,6
642,42,MTR000042,2024-01-01 06:00:00,1008.29,2024,1,1,6
643,43,MTR000043,2024-01-01 06:00:00,1009.88,2024,1,1,6
644,44,MTR000044,2024-01-01 06:00:00,1013.14,2024,1,1,6
645,45,MTR000045,2024-01-01 06:00:00,1010.08,2024,1,1,6
646,46,MTR000046,2024-01-01 06:00:00,1012.12,2024,1,1,6
647,47,MTR000047,2024-01-01 06:00:00,1008.51,2024,1,1,6
648,48,MTR000048,2024-01-01 06:00:00,1008.76,2024,1,1,6
649,49,MTR000049,2024-01-01 06:00:00,1013.01,2024,1,1,6
650,50,MTR000050,2024-01-01 06:00:00,1011.19,2024,1,1,6
651,51,MTR000051,2024-01-01 06:00:00,1010.38,2024,1,1,6
652,52,MTR000052,2024-01-01 06:00:00,1010.95,2024,1,1,6
653,53,MTR000053,2024-01-01 06:00:00,1009.89,2024,1,1,6
654,54,MTR000054,2024-01-01 06:00:00,1012.98,2024,1,1,6
655,55,MTR000055,2024-01-01 06:00:00,1007.51,2024,1,1,6
656,56,MTR000056,2024-01-01 06:00:00,1011.46,2024,1,1,6
