meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
2301,1,MTR000001,2024-01-01 23:00:00,1039.87,2024,1,1,23
2302,2,MTR000002,2024-01-01 23:00:00,1034.44,2024,1,1,23
2303,3,MTR000003,2024-01-01 23:00:00,1041.25,2024,1,1,23
2304,4,MTR000004,2024-01-01 23:00:00,1030.28,2024,1,1,23
2305,5,MTR000005,2024-01-01 23:00:00,1035.25,2024,1,1,23
2306,6,MTR000006,2024-01-01 23:00:00,1032.27,2024,1,1,23
2307,7,MTR000007,2024-01-01 23:00:00,1035.76,2024,1,1,23
2308,8,MTR000008,2024-01-01 23:00:00,1030.44,2024,1,1,23
2309,9,MTR000009,2024-01-01 23:00:00,1034.98,2024,1,1,23
2310,10,MTR000010,2024-01-01 23:00:00,1036.73,2024,1,1,23
2311,11,MTR000011,2024-01-01 23:00:00,1036.69,2024,1,1,23
2312,12,MTR000012,2024-01-01 23:00:00,1038.46,2024,1,1,23
2313,13,MTR000013,2024-01-01 23:00:00,1034.51,2024,1,1,23
2314,14,MTR000014,2024-01-01 23:00:00,1039.88,2024,1,1,23
2315,15,MTR000015,2024-01-01 23:00:00,1034.46,2024,1,1,23
2316,16,MTR000016,2024-01-01 23:00:00,1031.33,2024,1,1,23
2317,17,MTR000017,2024-01-01 23:00:00,1040.87,2024,1,1,23
2318,18,MTR000018,2024-01-01 23:00:00,1036.87,2024,1,1,23
2319,19,MTR000019,2024-01-01 23:00:00,1035.14,2024,1,1,23
2320,20,MTR000020,2024-01-01 23:00:00,1039.02,2024,1,1,23
2321,21,MTR000021,2024-01-01 23:00:00,1038.25,2024,1,1,23
2322,22,MTR000022,2024-01-01 23:00:00,1041.14,2024,1,1,23
2323,23,MTR000023,2024-01-01 23:00:00,1039.93,2024,1,1,23
2324,24,MTR000024,2024-01-01 23:00:00,1033.17,2024,1,1,23
2325,25,MTR000025,2024-01-01 23:00:00,1040.25,2024,1,1,23
2326,26,MTR000026,2024-01-01 23:00:00,1040.73,2024,1,1,23
2327,27,MTR000027,2024-01-01 23:00:00,1040.75,2024,1,1,23
2328,28,MTR000028,2024-01-01 23:00:00,1045.15,2024,1,1,23
2329,29,MTR000029,2024-01-01 23:00:00,1040.65,2024,1,1,23
2330,30,MTR000030,2024-01-01 23:00:00,1043.16,2024,1,1,23
2331,31,MTR000031,2024-01-01 23:00:00,1043.9,2024,1,1,23
2332,32,MTR000032,2024-01-01 23:00:00,1036.91,2024,1,1,23
2333,33,MTR000033,2024-01-01 23:00:00,1037.22,2024,1,1,23
2334,34,MTR000034,2024-01-01 23:00:00,1030.35,2024,1,1,23
2335,35,MTR000035,2024-01-01 23:00:00,1036.22,2024,1,1,23
2336,36,MTR000036,2024-01-01 23:00:00,1029.84,2024,1,1,23
2337,37,MTR000037,2024-01-01 23:00:00,1031.51,2024,1,1,23
2338,38,MTR000038,2024-01-01 23:00:00,1040.11,2024,1,1,23
2339,39,MTR000039,2024-01-01 23:00:00,1035.09,2024,1,1,23
2340,40,MTR000040,2024-01-01 23:00:00,1034.99,2024,1,1,23
2341,41,MTR000041,2024-01-01 23:00:00,1035.18,2024,1,1,23
2342,42,MTR000042,2024-01-01 23:00:00,1033.24,2024,1,1,23
2343,43,MTR000043,2024-01-01 23:00:00,1038.58,2024,1,1,23
2344,44,MTR000044,2024-01-01 23:00:00,1040.58,2024,1,1,23
2345,45,MTR000045,2024-01-01 23:00:00,1031.66,2024,1,1,23
2346,46,MTR000046,2024-01-01 23:00:00,1037.33,2024,1,1,23
2347,47,MTR000047,2024-01-01 23:00:00,1035.93,2024,1,1,23
2348,48,MTR000048,2024-01-01 23:00:00,1030.66,2024,1,1,23
2349,49,MTR000049,2024-01-01 23:00:00,1041.25,2024,1,1,23
2350,50,MTR000050,2024-01-01 23:00:00,1039.37,2024,1,1,23
2351,51,MTR000051,2024-01-01 23:00:00,1035.26,2024,1,1,23
2352,52,MTR000052,2024-01-01 23:00:00,1036.42,2024,1,1,23
2353,53,MTR000053,2024-01-01 23:00:00,1039.51,2024,1,1,23
2354,54,MTR000054,2024-01-01 23:00:00,1035.39,2024,1,1,23
2355,55,MTR000055,2024-01-01 23:00:00,1036.55,2024,1,1,23
2356,56,MTR000056,2024-01-01 23:00:00,1035.5,2024,1,1,23
2357,57,MTR000057,2024-01-01 23:00:00,1035.31,2024,1,1,23
2358,58,MTR000058,2024-01-01 23:00:00,1033.89,2024,1,1,23
2359,59,MTR000059,2024-01-01 23:00:00,1039.28,2024,1,1,23
2360,60,MTR000060,2024-01-01 23:00:00,1032.59,2024,1,1,23
2361,61,MTR000061,2024-01-01 23:00:00,1038.1,2024,1,1,23
2362,62,MTR000062,2024-01-01 23:00:00,1036.05,2024,1,1,23
2363,63,MTR000063,2024-01-01 23:00:00,1041.44,2024,1,1,23
2364,64,MTR000064,2024-01-01 23:00:00,1041.21,2024,1,1,23
2365,65,MTR000065,2024-01-01 23:00:00,1036.52,2024,1,1,23
2366,66,MTR000066,2024-01-01 23:00:00,1035.96,2024,1,1,23
2367,67,MTR000067,2024-01-01 23:00:00,1040.24,2024,1,1,23
2368,68,MTR000068,2024-01-01 23:00:00,1034.61,2024,1,1,23
2369,69,MTR000069,2024-01-01 23:00:00,1037.92,2024,1,1,23
2370,70,MTR000070,2024-01-01 23:00:00,1030.01,2024,1,1,23
2371,71,MTR000071,2024-01-01 23:00:00,1042.03,2024,1,1,23
2372,72,MTR000072,2024-01-01 23:00:00,1035.56,2024,1,1,23
2373,73,MTR000073,2024-01-01 23:00:00,1036.55,2024,1,1,23
2374,74,MTR000074,2024-01-01 23:00:00,1034.96,2024,1,1,23
2375,75,MTR000075,2024-01-01 23:00:00,1029.77,2024,1,1,23
2376,76,MTR000076,2024-01-01 23:00:00,1037.27,2024,1,1,23
2377,77,MTR000077,2024-01-01 23:00:00,1041.76,2024,1,1,23
2378,78,MTR000078,2024-01-01 23:00:00,1036.24,2024,1,1,23
2379,79,MTR000079,2024-01-01 23:00:00,1042.81,2024,1,1,23
2380,80,MTR000080,2024-01-01 23:00:00,1040.19,2024,1,1,23
2381,81,MTR000081,2024-01-01 23:00:00,1033.41,2024,1,1,23
2382,82,MTR000082,2024-01-01 23:00:00,1028.48,2024,1,1,23
2383,83,MTR000083,2024-01-01 23:00:00,1037.42,2024,1,1,23
2384,84,MTR000084,2024-01-01 23:00:00,1026.12,2024,1,1,23
2385,85,MTR000085,2024-01-01 23:00:00,1035.79,2024,1,1,23
2386,86,MTR000086,2024-01-01 23:00:00,1032.99,2024,1,1,23
2387,87,MTR000087,2024-01-01 23:00:00,1032.91,2024,1,1,23
2388,88,MTR000088,2024-01-01 23:00:00,1037.75,2024,1,1,23
2389,89,MTR000089,2024-01-01 23:00:00,1028.26,2024,1,1,23
2390,90,MTR000090,2024-01-01 23:00:00,1037.18,2024,1,1,23
2391,91,MTR000091,2024-01-01 23:00:00,1042.35,2024,1,1,23
2392,92,MTR000092,2024-01-01 23:00:00,1038.23,2024,1,1,23
2393,93,MTR000093,2024-01-01 23:00:00,1037.07,2024,1,1,23
2394,94,MTR000094,2024-01-01 23:00:00,1035.42,2024,1,1,23
2395,95,MTR000095,2024-01-01 23:00:00,1039.86,2024,1,1,23
2396,96,MTR000096,2024-01-01 23:00:00,1038.33,2024,1,1,23
2397,97,MTR000097,2024-01-01 23:00:00,1039.76,2024,1,1,23
2398,98,MTR000098,2024-01-01 23:00:00,1037.71,2024,1,1,23
2399,99,MTR000099,2024-01-01 23:00:00,1043.27,2024,1,1,23
2400,100,MTR000100,2024-01-01 23:00:00,1039.59,2024,1,1,23
