meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
2401,1,MTR000001,2024-01-02,1041.84,2024,1,2,0
2402,2,MTR000002,2024-01-02,1035.3,2024,1,2,0
2403,3,MTR000003,2024-01-02,1043.99,2024,1,2,0
2404,4,MTR000004,2024-01-02,1031.48,2024,1,2,0
2405,5,MTR000005,2024-01-02,1037.02,2024,1,2,0
2406,6,MTR000006,2024-01-02,1035.25,2024,1,2,0
2407,7,MTR000007,2024-01-02,1038.35,2024,1,2,0
2408,8,MTR000008,2024-01-02,1032.92,2024,1,2,0
2409,9,MTR000009,2024-01-02,1037.42,2024,1,2,0
2410,10,MTR000010,2024-01-02,1037.67,2024,1,2,0
2411,11,MTR000011,2024-01-02,1037.32,2024,1,2,0
2412,12,MTR000012,2024-01-02,1040.14,2024,1,2,0
2413,13,MTR000013,2024-01-02,1035.08,2024,1,2,0
2414,14,MTR000014,2024-01-02,1041.21,2024,1,2,0
2415,15,MTR000015,2024-01-02,1037.19,2024,1,2,0
2416,16,MTR000016,2024-01-02,1033.78,2024,1,2,0
2417,17,MTR000017,2024-01-02,1042.02,2024,1,2,0
2418,18,MTR000018,2024-01-02,1038.03,2024,1,2,0
2419,19,MTR000019,2024-01-02,1037.5,2024,1,2,0
2420,20,MTR000020,2024-01-02,1039.67,2024,1,2,0
2421,21,MTR000021,2024-01-02,1038.98,2024,1,2,0
2422,22,MTR000022,2024-01-02,1043.57,2024,1,2,0
2423,23,MTR000023,2024-01-02,1040.78,2024,1,2,0
2424,24,MTR000024,2024-01-02,1036.1,2024,1,2,0
2425,25,MTR000025,2024-01-02,1042.02,2024,1,2,0
2426,26,MTR000026,2024-01-02,1041.15,2024,1,2,0
2427,27,MTR000027,2024-01-02,1043.12,2024,1,2,0
2428,28,MTR000028,2024-01-02,1046.67,2024,1,2,0
2429,29,MTR000029,2024-01-02,1043.18,2024,1,2,0
2430,30,MTR000030,2024-01-02,1045.9,2024,1,2,0
2431,31,MTR000031,2024-01-02,1044.74,2024,1,2,0
2432,32,MTR000032,2024-01-02,1039.66,2024,1,2,0
2433,33,MTR000033,2024-01-02,1038.43,2024,1,2,0
2434,34,MTR000034,2024-01-02,1032.06,2024,1,2,0
2435,35,MTR000035,2024-01-02,1037.07,2024,1,2,0
2436,36,MTR000036,2024-01-02,1031.3,2024,1,2,0
2437,37,MTR000037,2024-01-02,1033.37,2024,1,2,0
2438,38,MTR000038,2024-01-02,1040.87,2024,1,2,0
2439,39,MTR000039,2024-01-02,1036.07,2024,1,2,0
2440,40,MTR000040,2024-01-02,1036.66,2024,1,2,0
2441,41,MTR000041,2024-01-02,1036.22,2024,1,2,0
2442,42,MTR000042,2024-01-02,1036.11,2024,1,2,0
2443,43,MTR000043,2024-01-02,1039.87,2024,1,2,0
2444,44,MTR000044,2024-01-02,1043.56,2024,1,2,0
2445,45,MTR000045,2024-01-02,1034.04,2024,1,2,0
2446,46,MTR000046,2024-01-02,1038.62,2024,1,2,0
2447,47,MTR000047,2024-01-02,1038.23,2024,1,2,0
2448,48,MTR000048,2024-01-02,1032.92,2024,1,2,0
2449,49,MTR000049,2024-01-02,1043.15,2024,1,2,0
2450,50,MTR000050,2024-01-02,1041.09,2024,1,2,0
2451,51,MTR000051,2024-01-02,1036.6,2024,1,2,0
2452,52,MTR000052,2024-01-02,1036.67,2024,1,2,0
2453,53,MTR000053,2024-01-02,1040.72,2024,1,2,0
2454,54,MTR000054,2024-01-02,1035.49,2024,1,2,0
2455,55,MTR000055,2024-01-02,1037.88,2024,1,2,0
2456,56,MTR000056,2024-01-02,1038.35,2024,1,2,0
2457,57,MTR000057,2024-01-02,1036.76,2024,1,2,0
2458,58,MTR000058,2024-01-02,1034.57,2024,1,2,0
2459,59,MTR000059,2024-01-02,1039.7,2024,1,2,0
2460,60,MTR000060,2024-01-02,1034.52,2024,1,2,0
2461,61,MTR000061,2024-01-02,1039.35,2024,1,2,0
2462,62,MTR000062,2024-01-02,1037.4,2024,1,2,0
2463,63,MTR000063,2024-01-02,1042.98,2024,1,2,0
2464,64,MTR000064,2024-01-02,1041.81,2024,1,2,0
2465,65,MTR000065,2024-01-02,1038.47,2024,1,2,0
