meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
1501,1,MTR000001,2024-01-01 15:00:00,1025.51,2024,1,1,15
1502,2,MTR000002,2024-01-01 15:00:00,1020.17,2024,1,1,15
1503,3,MTR000003,2024-01-01 15:00:00,1027.98,2024,1,1,15
1504,4,MTR000004,2024-01-01 15:00:00,1021.5,2024,1,1,15
1505,5,MTR000005,2024-01-01 15:00:00,1022.23,2024,1,1,15
1506,6,MTR000006,2024-01-01 15:00:00,1022.29,2024,1,1,15
1507,7,MTR000007,2024-01-01 15:00:00,1026.06,2024,1,1,15
1508,8,MTR000008,2024-01-01 15:00:00,1023.77,2024,1,1,15
1509,9,MTR000009,2024-01-01 15:00:00,1020.35,2024,1,1,15
1510,10,MTR000010,2024-01-01 15:00:00,1026.03,2024,1,1,15
1511,11,MTR000011,2024-01-01 15:00:00,1023.6,2024,1,1,15
1512,12,MTR000012,2024-01-01 15:00:00,1028.78,2024,1,1,15
1513,13,MTR000013,2024-01-01 15:00:00,1024.22,2024,1,1,15
1514,14,MTR000014,2024-01-01 15:00:00,1028.35,2024,1,1,15
1515,15,MTR000015,2024-01-01 15:00:00,1023.75,2024,1,1,15
1516,16,MTR000016,2024-01-01 15:00:00,1019.94,2024,1,1,15
1517,17,MTR000017,2024-01-01 15:00:00,1024.64,2024,1,1,15
1518,18,MTR000018,2024-01-01 15:00:00,1028.69,2024,1,1,15
1519,19,MTR000019,2024-01-01 15:00:00,1026.56,2024,1,1,15
1520,20,MTR000020,2024-01-01 15:00:00,1024.36,2024,1,1,15
1521,21,MTR000021,2024-01-01 15:00:00,1024.89,2024,1,1,15
1522,22,MTR000022,2024-01-01 15:00:00,1024.16,2024,1,1,15
1523,23,MTR000023,2024-01-01 15:00:00,1025.52,2024,1,1,15
1524,24,MTR000024,2024-01-01 15:00:00,1020.07,2024,1,1,15
1525,25,MTR000025,2024-01-01 15:00:00,1024.92,2024,1,1,15
1526,26,MTR000026,2024-01-01 15:00:00,1026.57,2024,1,1,15
1527,27,MTR000027,2024-01-01 15:00:00,1025.02,2024,1,1,15
1528,28,MTR000028,2024-01-01 15:00:00,1028.84,2024,1,1,15
1529,29,MTR000029,2024-01-01 15:00:00,1030.84,2024,1,1,15
1530,30,MTR000030,2024-01-01 15:00:00,1028.53,2024,1,1,15
1531,31,MTR000031,2024-01-01 15:00:00,1024.76,2024,1,1,15
1532,32,MTR000032,2024-01-01 15:00:00,1023.31,2024,1,1,15
1533,33,MTR000033,2024-01-01 15:00:00,1024.39,2024,1,1,15
1534,34,MTR000034,2024-01-01 15:00:00,1019.5,2024,1,1,15
1535,35,MTR000035,2024-01-01 15:00:00,1025.84,2024,1,1,15
1536,36,MTR000036,2024-01-01 15:00:00,1018.64,2024,1,1,15
