meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
1601,1,MTR000001,2024-01-01 16:00:00,1027.91,2024,1,1,16
1602,2,MTR000002,2024-01-01 16:00:00,1020.94,2024,1,1,16
1603,3,MTR000003,2024-01-01 16:00:00,1030.49,2024,1,1,16
1604,4,MTR000004,2024-01-01 16:00:00,1022.07,2024,1,1,16
1605,5,MTR000005,2024-01-01 16:00:00,1022.45,2024,1,1,16
1606,6,MTR000006,2024-01-01 16:00:00,1023.7,2024,1,1,16
1607,7,MTR000007,2024-01-01 16:00:00,1027.12,2024,1,1,16
1608,8,MTR000008,2024-01-01 16:00:00,1024.38,2024,1,1,16
1609,9,MTR000009,2024-01-01 16:00:00,1022.17,2024,1,1,16
1610,10,MTR000010,2024-01-01 16:00:00,1027.08,2024,1,1,16
1611,11,MTR000011,2024-01-01 16:00:00,1025.71,2024,1,1,16
1612,12,MTR000012,2024-01-01 16:00:00,1029.68,2024,1,1,16
1613,13,MTR000013,2024-01-01 16:00:00,1026.64,2024,1,1,16
1614,14,MTR000014,2024-01-01 16:00:00,1030.46,2024,1,1,16
1615,15,MTR000015,2024-01-01 16:00:00,1024.1,2024,1,1,16
1616,16,MTR000016,2024-01-01 16:00:00,1020.73,2024,1,1,16
1617,17,MTR000017,2024-01-01 16:00:00,1026.15,2024,1,1,16
1618,18,MTR000018,2024-01-01 16:00:00,1029.38,2024,1,1,16
1619,19,MTR000019,2024-01-01 16:00:00,1027.86,2024,1,1,16
1620,20,MTR000020,2024-01-01 16:00:00,1025.68,2024,1,1,16
1621,21,MTR000021,2024-01-01 16:00:00,1027.59,2024,1,1,16
1622,22,MTR000022,2024-01-01 16:00:00,1026.72,2024,1,1,16
1623,23,MTR000023,2024-01-01 16:00:00,1026.87,2024,1,1,16
1624,24,MTR000024,2024-01-01 16:00:00,1021.72,2024,1,1,16
1625,25,MTR000025,2024-01-01 16:00:00,1025.82,2024,1,1,16
1626,26,MTR000026,2024-01-01 16:00:00,1028.35,2024,1,1,16
1627,27,MTR000027,2024-01-01 16:00:00,1026.68,2024,1,1,16
1628,28,MTR000028,2024-01-01 16:00:00,1029.16,2024,1,1,16
1629,29,MTR000029,2024-01-01 16:00:00,1031.46,2024,1,1,16
1630,30,MTR000030,2024-01-01 16:00:00,1030.76,2024,1,1,16
1631,31,MTR000031,2024-01-01 16:00:00,1027.31,2024,1,1,16
1632,32,MTR000032,2024-01-01 16:00:00,1024.99,2024,1,1,16
1633,33,MTR000033,2024-01-01 16:00:00,1026.33,2024,1,1,16
1634,34,MTR000034,2024-01-01 16:00:00,1020.95,2024,1,1,16
1635,35,MTR000035,2024-01-01 16:00:00,1028.34,2024,1,1,16
1636,36,MTR000036,2024-01-01 16:00:00,1019.53,2024,1,1,16
1637,37,MTR000037,2024-01-01 16:00:00,1024.81,2024,1,1,16
1638,38,MTR000038,2024-01-01 16:00:00,1026.5,2024,1,1,16
1639,39,MTR000039,2024-01-01 16:00:00,1025.76,2024,1,1,16
1640,40,MTR000040,2024-01-01 16:00:00,1022.59,2024,1,1,16
1641,41,MTR000041,2024-01-01 16:00:00,1022.56,2024,1,1,16
1642,42,MTR000042,2024-01-01 16:00:00,1023.41,2024,1,1,16
1643,43,MTR000043,2024-01-01 16:00:00,1024.43,2024,1,1,16
1644,44,MTR000044,2024-01-01 16:00:00,1031.17,2024,1,1,16
1645,45,MTR000045,2024-01-01 16:00:00,1025.01,2024,1,1,16
1646,46,MTR000046,2024-01-01 16:00:00,1027.39,2024,1,1,16
1647,47,MTR000047,2024-01-01 16:00:00,1024.66,2024,1,1,16
1648,48,MTR000048,2024-01-01 16:00:00,1023.51,2024,1,1,16
1649,49,MTR000049,2024-01-01 16:00:00,1029.88,2024,1,1,16
1650,50,MTR000050,2024-01-01 16:00:00,1031.45,2024,1,1,16
