meter_reading_id,customer_id,meter_number,read_timestamp,meter_reading,year,month,day,hour
201,1,MTR000001,2024-01-01 02:00:00,1008.32,2024,1,1,2
202,2,MTR000002,2024-01-01 02:00:00,1004.35,2024,1,1,2
203,3,MTR000003,2024-01-01 02:00:00,1005.64,2024,1,1,2
204,4,MTR000004,2024-01-01 02:00:00,1006.76,2024,1,1,2
205,5,MTR000005,2024-01-01 02:00:00,1004.46,2024,1,1,2
206,6,MTR000006,2024-01-01 02:00:00,1003.67,2024,1,1,2
207,7,MTR000007,2024-01-01 02:00:00,1006.35,2024,1,1,2
208,8,MTR000008,2024-01-01 02:00:00,1003.77,2024,1,1,2
209,9,MTR000009,2024-01-01 02:00:00,1003.86,2024,1,1,2
210,10,MTR000010,2024-01-01 02:00:00,1003.38,2024,1,1,2
211,11,MTR000011,2024-01-01 02:00:00,1006.05,2024,1,1,2
212,12,MTR000012,2024-01-01 02:00:00,1004.31,2024,1,1,2
213,13,MTR000013,2024-01-01 02:00:00,1002.94,2024,1,1,2
214,14,MTR000014,2024-01-01 02:00:00,1004.85,2024,1,1,2
215,15,MTR000015,2024-01-01 02:00:00,1005.28,2024,1,1,2
216,16,MTR000016,2024-01-01 02:00:00,1003.32,2024,1,1,2
217,17,MTR000017,2024-01-01 02:00:00,1005.62,2024,1,1,2
218,18,MTR000018,2024-01-01 02:00:00,1004.58,2024,1,1,2
219,19,MTR000019,2024-01-01 02:00:00,1003.47,2024,1,1,2
220,20,MTR000020,2024-01-01 02:00:00,1004.57,2024,1,1,2
221,21,MTR000021,2024-01-01 02:00:00,1006.31,2024,1,1,2
222,22,MTR000022,2024-01-01 02:00:00,1006.49,2024,1,1,2
223,23,MTR000023,2024-01-01 02:00:00,1004.52,2024,1,1,2
224,24,MTR000024,2024-01-01 02:00:00,1004.76,2024,1,1,2
225,25,MTR000025,2024-01-01 02:00:00,1004.08,2024,1,1,2
226,26,MTR000026,2024-01-01 02:00:00,1003.29,2024,1,1,2
227,27,MTR000027,2024-01-01 02:00:00,1003.43,2024,1,1,2
228,28,MTR000028,2024-01-01 02:00:00,1005.45,2024,1,1,2
229,29,MTR000029,2024-01-01 02:00:00,1005.81,2024,1,1,2
230,30,MTR000030,2024-01-01 02:00:00,1004.73,2024,1,1,2
231,31,MTR000031,2024-01-01 02:00:00,1004.48,2024,1,1,2
232,32,MTR000032,2024-01-01 02:00:00,1004.96,2024,1,1,2
233,33,MTR000033,2024-01-01 02:00:00,1002.78,2024,1,1,2
234,34,MTR000034,2024-01-01 02:00:00,1005.07,2024,1,1,2
235,35,MTR000035,2024-01-01 02:00:00,1005.61,2024,1,1,2
236,36,MTR000036,2024-01-01 02:00:00,1004.38,2024,1,1,2
237,37,MTR000037,2024-01-01 02:00:00,1001.92,2024,1,1,2
238,38,MTR000038,2024-01-01 02:00:00,1005.58,2024,1,1,2
239,39,MTR000039,2024-01-01 02:00:00,1003.65,2024,1,1,2
240,40,MTR000040,2024-01-01 02:00:00,1005.22,2024,1,1,2
241,41,MTR000041,2024-01-01 02:00:00,1001.84,2024,1,1,2
242,42,MTR000042,2024-01-01 02:00:00,1003.73,2024,1,1,2
243,43,MTR000043,2024-01-01 02:00:00,1005.45,2024,1,1,2
244,44,MTR000044,2024-01-01 02:00:00,1003.2,2024,1,1,2
245,45,MTR000045,2024-01-01 02:00:00,1005.34,2024,1,1,2
246,46,MTR000046,2024-01-01 02:00:00,1002.91,2024,1,1,2
247,47,MTR000047,2024-01-01 02:00:00,1004.29,2024,1,1,2
248,48,MTR000048,2024-01-01 02:00:00,1003.88,2024,1,1,2
249,49,MTR000049,2024-01-01 02:00:00,1004.71,2024,1,1,2
250,50,MTR000050,2024-01-01 02:00:00,1007.61,2024,1,1,2
251,51,MTR000051,2024-01-01 02:00:00,1003.44,2024,1,1,2
252,52,MTR000052,2024-01-01 02:00:00,1002.29,2024,1,1,2
253,53,MTR000053,2024-01-01 02:00:00,1003.79,2024,1,1,2
254,54,MTR000054,2024-01-01 02:00:00,1004.35,2024,1,1,2
255,55,MTR000055,2024-01-01 02:00:00,1003.13,2024,1,1,2
